,Step,H_nhc,H_nhc1,H_nhc2
291900,9207000,-6305.18164,-52059.9336,52376.4102
292200,9216000,-6305.29883,-51976.7148,52333.0273
292500,9225000,-6307.271970000001,-51675.3398,51900.2734
292800,9234000,-6306.61621,-51553.8555,51911.8125
293100,9243000,-6307.49854,-51411.1953,51759.5039
293400,9252000,-6306.81494,-51556.9023,51851.1719
293700,9261000,-6306.36963,-51674.7266,51930.4883
294000,9270000,-6307.23779,-51475.2461,51801.1836
294300,9279000,-6307.96533,-51268.4961,51567.7617
294600,9288000,-6307.82373,-51314.8438,51611.1758
294900,9297000,-6307.5498,-51343.6992,51598.5117
295200,9306000,-6306.98584,-51499.9492,51850.4219
295500,9315000,-6305.1958,-52026.9688,52302.875
295800,9324000,-6305.86475,-51861.5547,52193.9844
296100,9333000,-6304.947270000001,-52053.3125,52445.293
296400,9342000,-6304.5498,-52175.457,52490.4297
296700,9351000,-6305.14258,-51936.2109,52353.6836
297000,9360000,-6305.12402,-51990.168,52293.3164
297300,9369000,-6305.06885,-52006.6602,52321.5078
297600,9378000,-6304.34375,-52191.4492,52548.5547
297900,9387000,-6306.32959,-51729.1992,52013.6914
298200,9396000,-6306.57568,-51570.1289,51924.8633
298500,9405000,-6307.3916,-51295.5664,51642.0156
298800,9414000,-6305.74316,-51704.5078,52096.0078
299100,9423000,-6307.18896,-51447.2109,51766.5
299400,9432000,-6308.16064,-51045.5703,51470.9102
299700,9441000,-6307.229,-51281.9609,51691.9531
300000,9450000,-6307.2124,-51419.9648,51713.6758
